N,P,K,temperature,humidity,ph,rainfall,label,N_P_ratio,P_K_ratio,N_K_ratio,total_NPK,temp_humidity,rainfall_ph,temp_sq,rainfall_sq,temp_bin,rain_bin,label_encoded
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,1.1960784079200313,0.9999999803921573,1.1960784079200313,163,3700.6111188788022,795.2154509873886,1544.52932147227,14629.204054094012,2,1,17
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,1.2962962722908098,1.1739130179584127,1.5217390973534979,170,3620.42106317245,849.4382998751188,1578.5913397354798,15070.721096665944,2,1,17
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya,0.7857142716836738,1.1428571195335282,0.8979591653477722,149,3580.2811954787244,420.1857759462685,1539.2616089825594,4153.525356732929,2,0,17
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya,0.49999999264705897,1.333333307189543,0.6666666535947715,153,2575.506762827469,269.8342454278841,747.877475996869,1628.2460871322166,1,0,17
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,0.8474576127549558,1.2553191222272528,1.0638297645993668,156,3754.6216676766667,1416.183098670032,1662.1918277491732,44044.51072797485,2,2,17
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,0.5571428491836736,1.3461538202662728,0.7499999855769234,161,2384.82887771325,395.7220522467935,689.881503292437,3539.5043626551374,1,0,17
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,0.5573770400429994,1.2448979337775932,0.6938775368596422,144,2625.095205741785,766.1464241123876,791.2808654186307,13881.597336584366,1,1,17
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,0.7333333211111114,1.0909090710743805,0.7999999854545458,159,3104.2882481360616,672.5753353433722,1175.1499858042444,9710.225696073958,2,0,17
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,0.499999991935484,1.1923076693786987,0.5961538346893493,145,3143.28434929875,1272.5568781171592,1142.1706636762403,33133.75846661525,2,1,17
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya,1.0483870798647246,1.2156862506728188,1.2745097789311808,178,2865.477153979837,1348.3850240011493,994.2946329802201,42879.43933059944,1,2,17
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,0.7719298110187752,1.0754716778212892,0.830188663581346,154,3829.20443151261,519.0249959188488,1789.7094891498466,5606.533081689795,2,0,17
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya,1.0638297645993668,0.9791666462673616,1.0416666449652783,145,2232.575219575056,1464.9277604821993,606.9703852811548,47624.297415808614,1,2,17
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya,0.8599999828000003,1.0416666449652783,0.8958333146701394,141,2584.164158707362,1188.6035018251275,799.8844675924832,32138.478918507302,1,1,17
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,1.3043477977315696,0.8679245119259527,1.1320754503381991,159,2276.7898960886823,1240.7572139546667,599.5743557741596,33668.9287319025,1,1,17
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya,1.0294117495674744,1.236363613884298,1.2727272495867774,193,4054.7606071637324,527.3334106072576,1835.7876442323998,6211.010409919305,2,0,17
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya,0.9516128878772115,1.1923076693786987,1.1346153627958584,173,4066.5759045952323,686.1354441401076,1907.5486931605983,10779.33281542693,2,0,17
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,1.0344827407847803,1.137254879661669,1.1764705651672438,169,3909.4284959206993,1133.8034394666438,1770.0647799036317,27470.177597538725,2,1,17
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya,0.6999999883333335,1.2765957175192402,0.8936170022634681,149,3083.3898220268957,935.1911342203538,1120.156369093289,18721.820609277158,2,1,17
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,0.5303030222681361,1.4042552892711642,0.7446808352195567,148,2905.8640227054498,339.5927982531939,1005.0064881956714,2385.160589853139,1,0,17
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya,0.523076915029586,1.3541666384548618,0.7083333185763893,147,3729.3716404092775,1328.4036566087354,1715.5902168611,39724.33387251131,2,1,17
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya,0.6666666543209879,1.1739130179584127,0.7826086786389418,136,4039.6590811944247,1428.589772514613,1810.2846616159343,45971.813110084084,2,2,17
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,0.6093749904785158,1.2307692071005922,0.7499999855769234,155,2736.746223628039,425.3524172308671,836.2752772973057,4056.1544758889877,1,0,17
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,0.7115384478550298,1.1063829551833415,0.7872340258035314,136,4045.3650259252663,1386.1062862092194,1855.9059600947382,44881.65373827425,2,2,17
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,0.7021276446355821,1.021739108223063,0.7173912887523634,126,2744.1582892858005,1432.2365146170507,852.8157323178402,43851.84888279723,1,2,17
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,0.7083333185763893,0.9999999791666672,0.7083333185763893,130,3750.1357096501624,1235.3455944326947,1684.4657556175168,32952.26883564961,2,1,17
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya,0.9074073906035669,1.0799999784000005,0.9799999804000005,153,2387.7493346639653,657.7456646856025,656.6132675224532,9460.162476530195,1,0,17
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya,0.6153846059171599,1.3265305851728453,0.8163265139525202,154,3217.086184119094,1094.6441682838943,1248.1215671808466,26865.483832815033,2,1,17
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,1.3076922825443793,1.0612244681382763,1.3877550737192843,169,2253.934249634577,416.6847748317674,596.6105567474258,4013.6010479822316,1,0,17
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya,1.0869564981096413,0.8846153676035506,0.9615384430473377,148,2813.2187257024348,363.7623897528108,972.3785004991512,2918.0224982928225,1,0,17
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,1.031746015369111,1.2599999748000006,1.2999999740000006,178,2911.7746732590904,517.2070437192586,1016.5528241647244,6284.052481068247,1,0,17
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya,0.8163265139525202,1.0425531693073795,0.8510638116794934,136,3914.5077945248263,1601.7233870794378,1843.3013952639437,60693.90334265641,2,2,17
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,0.7924528152367394,1.104166643663195,0.8749999817708337,143,2180.118505921434,1564.691533772427,534.2605412312014,53599.341588882926,1,2,17
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya,0.8909090747107441,1.0784313514033068,0.9607842948865825,155,2335.631447594545,902.4694979953789,618.6223846332716,18270.78088914975,1,1,17
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,0.9516128878772115,1.2653060966264063,1.2040816080799672,170,4047.787204146735,796.7316132453412,1880.1342931520064,13174.00558248104,2,1,17
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya,1.0862068778240195,1.2340425269352655,1.3404255033952022,168,2434.9735059083473,993.0057791373142,719.8779078150268,20928.148669667265,1,1,17
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,1.07692306035503,1.249999975961539,1.3461538202662728,187,2832.922409011993,500.03841318671056,925.3837823403235,5768.850613702501,1,0,17
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,1.2599999748000006,0.9615384430473377,1.2115384382396455,165,2670.52279289245,781.9630585718029,820.5678693825581,13413.43702651012,1,1,17
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,0.6249999902343751,1.3617020986871895,0.8510638116794934,151,3038.0989731030245,494.5237905581349,1056.2744063409855,5146.282573687576,2,0,17
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,1.0862068778240195,1.1599999768000004,1.2599999748000006,171,4073.1595661665506,279.48658352188465,1852.1956629698204,1729.3669928786223,2,0,17
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,0.7758620555885852,1.1836734452311541,0.9183673281965852,152,2720.0971656975485,513.7602560709813,906.4756339695078,5661.843104255216,1,0,17
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,0.9565217252678011,1.4680850751471262,1.4042552892711642,182,2217.8327466216556,605.0608255890573,561.3166652381092,7662.190622162059,1,0,17
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,0.8059701372243263,1.2884615136834325,1.0384615184911248,173,3328.862645019777,930.8680077715668,1272.8250191819998,19976.46326057044,2,1,17
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,1.0298507308977503,1.2884615136834325,1.326923051405326,188,2617.7945441022425,565.5099186829077,768.3701047932879,6860.910090470913,1,0,17
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,0.9852941031574397,1.3877550737192843,1.3673469108704712,184,3258.1805728551703,1022.2348779250547,1243.8493388558177,22454.66909515051,2,1,17
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya,0.7894736703601111,1.2127659316432782,0.9574467881394301,149,2103.4320029040746,1076.2775651223926,536.7821089917475,26143.400404059223,1,1,17
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,1.1199999776000005,0.9615384430473377,1.076923056213018,158,3052.3466928885723,596.6745344766724,1094.7535731924015,7766.910454399915,2,0,17
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya,1.3999999720000007,0.9433962086151659,1.3207546920612323,173,3388.4340896182225,1195.0132978398058,1403.4082770771176,29703.09021982569,2,1,17
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,0.9361701928474427,1.0444444212345685,0.9777777560493832,136,3669.3378863838943,1435.2534521150396,1500.1824701542273,47585.996297769605,2,2,17
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,0.8333333194444447,1.2765957175192402,1.0638297645993668,157,3021.4999602396906,649.7990766904836,1061.2744328609967,8797.367842384656,2,0,17
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,1.0196078231449448,0.9622641327874693,0.9811320569597726,156,3573.5388167495275,1468.9297165555217,1473.2020855680676,44214.9593531774,2,2,17
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,0.5147058747837372,1.511111077530865,0.7777777604938276,148,3868.301482412379,1552.9066700156116,1843.5046978833518,55152.93074515464,2,2,17
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya,0.9855072320940981,1.326923051405326,1.3076922825443793,189,2379.3662378181484,360.8012123865964,658.1750761883228,2804.2086327070833,1,0,17
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya,0.5818181712396696,1.0576922873520715,0.6153846035502961,139,3458.0901454471973,1112.4567422379923,1412.932708246268,25490.593558729026,2,1,17
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,0.5818181712396696,1.0784313514033068,0.6274509680891968,138,2758.09988495305,412.1037975155378,876.5855860044941,3929.673177161999,1,0,17
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,0.7741935359001043,1.3191489081032148,1.0212765740153922,157,2358.050931480566,1186.4681548742578,642.4988542251845,30415.790316082,1,1,17
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,0.5652173831127916,1.301886767888929,0.7358490427198294,161,2412.104940569882,1684.2669713059352,672.3668914254746,58477.01294879923,1,2,17
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,0.8032786753560873,1.3555555254320995,1.0888888646913586,155,3098.989536940355,1626.655256373758,1073.7391285060116,57830.434312774225,2,2,17
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya,0.8421052483841185,1.055555536008231,0.8888888724279839,159,2618.0150596410267,839.1710002007343,842.3508104012147,16080.01192665677,1,1,17
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,1.0454545296143254,1.3469387480216584,1.4081632365680974,184,3607.2022712669286,601.2693700567369,1600.3513000809687,8485.868471676562,2,0,17
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,0.9636363461157028,0.9999999818181822,0.9636363461157028,163,3040.828496467304,1573.394743083137,1110.4328217710276,54988.67088833669,2,2,17
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya,0.6229508094598228,1.173076900517752,0.7307692167159766,151,2964.7836262721416,307.4851753689121,975.1818202270997,2156.932852589086,1,0,17
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya,0.8906249860839847,1.1636363424793392,1.0363636175206616,176,2480.49315759101,411.5304381985847,712.0286492035159,3907.112150066126,1,0,17
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,0.8947368264081259,1.0363636175206616,0.9272727104132235,163,2227.115155837773,723.7914278136071,610.3510417092743,11752.796571855732,1,0,17
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya,0.8615384482840239,1.4444444123456799,1.244444416790124,166,3589.9572567838773,1472.3967355471225,1459.368545830806,47563.63254982888,2,2,17
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya,0.8181818057851242,1.2692307448224858,1.0384615184911248,172,3429.868421635083,717.1227749334319,1337.1964865557811,10903.924762322113,2,0,17
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya,1.0545454353719013,1.1702127410593035,1.2340425269352655,160,2441.005674277344,1622.8255848838817,678.7983017539626,57929.938379369385,1,2,17
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya,0.9714285575510206,1.2962962722908098,1.2592592359396437,192,2903.38758911771,382.693742806142,979.6814501106542,3000.662372194336,1,0,17
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,0.7118643947141629,1.0727272532231409,0.7636363497520664,156,3783.6751870887165,1040.7237187991475,1608.1766045772167,22236.774071936004,2,1,17
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya,0.6718749895019533,1.3617020986871895,0.9148935975554554,154,3534.0600627685335,698.0663554598221,1489.152976360907,10459.321257551494,2,0,17
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,0.522388051904656,1.3673469108704712,0.7142856997084551,151,3765.7436989548855,1586.3937970902734,1706.7888081184924,57476.588766784225,2,2,17
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya,0.9491525262855505,1.0727272532231409,1.0181817996694218,170,3399.649605974491,1235.1506280096169,1371.6296698214924,35539.08993853942,2,1,17
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,0.6093749904785158,1.2075471470274124,0.7358490427198294,156,2095.821250449484,1374.7788248931543,529.5706366046435,43403.80456162817,1,2,17
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,0.5999999800000007,1.0344827229488716,0.620689633769323,77,2485.204126664215,1441.874355945888,716.2447500946508,50440.832679686246,1,2,4
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,1.6086955822306268,0.8214285420918378,1.3214285242346955,88,2415.656190507031,1287.612920172322,656.0228834425931,50319.76563623284,1,2,4
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,0.46428569770408223,0.8484848227731873,0.3939393820018369,74,2690.591386129076,859.1662079186585,791.3033699132252,22824.015154700865,1,1,4
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,0.09523809070294806,0.5999999828571434,0.057142855510204135,58,2291.0730589358323,1131.7571698157294,626.444415071019,32336.992645971153,1,1,4
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,0.5555555246913597,0.5142856995918372,0.28571427755102063,63,2769.949662417762,1159.5681071427086,772.7274980505118,33012.79259753252,1,1,4
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,0.636363578512402,0.34374998925781286,0.21874999316406274,50,2782.9124793774686,1023.9847462191627,856.0907815339244,34137.162782192536,1,1,4
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,7.799998440000312,0.1612903173777317,1.2580644755463073,75,2539.3907424529507,838.07030390151,734.4829880753585,22785.98196014927,1,1,4
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,5.66666572222238,0.22222221399176983,1.259259212620029,67,2350.2061880037636,866.738459404117,668.0810035572784,21871.126565743325,1,1,4
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,1.03333329888889,1.0344827229488716,1.0689654803805007,90,2418.9406785768374,993.9792272732644,706.8049971902076,31973.591012496378,1,1,4
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,3.571428061224563,0.19999999428571447,0.7142856938775517,67,2815.467630198518,1054.13748748272,805.7104288129069,35975.13941425401,1,1,4
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,0.8888888395061756,0.6923076656804744,0.6153845917159773,60,2610.8435590363574,810.4280025558494,808.6328556348291,21182.311135681353,1,1,4
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,2.599999740000026,0.30303029384756686,0.7878787640036738,69,2740.683706666299,1207.0012886618035,799.3614738519883,39530.77866472158,1,1,4
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,3.374999578125053,0.24999999218750027,0.8437499736328133,67,2605.091103689694,812.286736682479,729.3501974869247,20832.052848596293,1,1,4
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,2.055555441358031,0.5999999800000007,1.2333332922222235,85,2745.548081385769,1008.2827364097583,763.7215561120486,24937.827432709415,1,1,4
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,1.2666665822222278,0.44117645761245716,0.558823512975779,68,2620.653925812953,1227.6943520470436,691.5032326392459,46621.23259626112,1,2,4
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,0.0,0.5757575583103771,0.0,52,2584.054098877596,1276.3224212970827,736.1780315986808,41910.54727967926,1,1,4
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,1.5499999225000038,0.7692307396449716,1.1923076464497058,77,2495.558263683277,1287.3040806816095,653.6038931336248,39917.49638671959,1,1,4
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,0.5294117335640156,0.5312499833984381,0.2812499912109378,58,2423.8272380841795,1005.1944661372191,673.3774128116563,29602.595811705207,1,1,4
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,1.9999998181818348,0.37931033174791956,0.7586206634958391,62,2663.6686853779433,1298.3851489088145,785.8942777242838,47526.42911783939,1,2,4
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,5.166665805555699,0.23076922189349144,1.1923076464497058,63,2659.709775601685,902.7660339017659,848.4748305398638,24724.057616054342,1,1,4
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,5.66666572222238,0.19999999333333354,1.1333332955555568,70,2627.0761557557316,1021.6727733232027,733.4794208137549,29500.65752782047,1,1,4
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,3.9999993333334443,0.1874999941406252,0.7499999765625008,62,2530.67697562257,1101.650125692621,790.3528542626391,29749.82096179675,1,1,4
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,0.12499998437500197,0.30769229585798863,0.03846153698224858,35,2591.496690753544,871.5595183568603,756.9998577878042,24546.508926298975,1,1,4
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,2.384615201183446,0.3939393820018369,0.9393939109274573,77,2639.1205821469666,1204.4435669796137,763.8783536871115,42249.28600681798,1,1,4
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,1.1111109876543348,0.32142855994898,0.35714284438775556,47,2727.475785078326,942.7576047318479,841.7291593995095,22515.01186312096,1,1,4
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,1.3333332839506191,1.0384614985207115,1.3846153313609488,89,2546.4742577274096,1073.4355186330235,706.7164554099284,29455.562789687654,1,1,4
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,1.5833332673611138,0.7272727052341605,1.1515151166207542,95,2744.1501318044793,853.9044968912749,800.2704330723092,20431.93602510852,1,1,4
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,1.8333330277778286,0.23999999040000036,0.4399999824000007,42,2773.1191263283895,1088.378982001762,823.2106643820711,32027.950689515987,1,1,4
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,1.1428570612244957,0.4666666511111116,0.5333333155555561,60,2861.150719973606,1337.694659532957,882.6432718017338,44035.09160737646,1,2,4
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,2.3571426887755225,0.39999998857142893,0.9428571159183682,82,2624.2852200252482,899.5952092107508,737.0493515698132,22273.577429676494,1,1,4
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,2.6666662222222963,0.20689654458977433,0.5517241189060649,51,2693.1427650152914,775.4886954115439,857.7430348208102,17463.389282458633,1,1,4
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,2.9090906446281233,0.3548386982310097,1.0322580312174827,74,2339.265126215524,836.8196561589606,628.4407058930449,18182.339856428276,1,1,4
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,2.7142855204081773,0.4666666511111116,1.2666666244444458,82,2455.5425118806193,1085.7506071333867,724.9284444672726,37986.87286618003,1,1,4
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,1.3333331111111482,0.18181817630854014,0.2424242350780535,47,2648.1712064091107,1048.054506098525,799.6477091231187,29565.35672768446,1,1,4
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,3.8333326944445507,0.18181817630854014,0.6969696758494038,62,2705.9036234564273,1235.0480508690737,851.4914032892285,42008.75232771921,1,1,4
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,1.1599999536000019,0.7142856938775517,0.8285714048979599,89,2598.8263843085942,890.9099807363426,804.1482145980518,25834.357633174724,1,1,4
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,1.7142855918367434,0.42424241138659363,0.7272727052341605,71,2740.506434297295,1391.172939549963,863.2270085769991,47752.81947361906,1,2,4
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,2.666666444444463,0.3999999866666671,1.0666666311111122,74,2490.7291936496795,1216.8547475849682,644.7745318222869,47559.054321748226,1,2,4
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,1.199999952000002,0.8064515868886585,0.9677419042663902,86,2594.9717371773513,1208.118521479582,692.3585154613303,43313.159406210674,1,2,4
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,0.6666666349206364,0.5999999828571434,0.39999998857142893,70,2713.698721869783,1189.37274636221,871.7264322136868,37756.386670464744,1,1,4
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,1.2272726714876059,0.7586206634958391,0.9310344506539844,78,2657.5082519703874,872.5395897601508,831.2927923158389,21146.173311132767,1,1,4
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,7.99999840000032,0.17241378715814526,1.379310297265162,74,2784.886261048746,933.62341794177,811.3638382517348,25724.76636871524,1,1,4
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,1.5454544049586905,0.34374998925781286,0.5312499833984381,60,2684.235480271211,881.1347958028016,825.9952649757822,24575.29102852579,1,1,4
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,0.9999999666666678,0.857142832653062,0.857142832653062,95,2390.6399435559515,995.1763835199166,625.4362721067803,27492.696740609677,1,1,4
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,2.799999720000028,0.33333332222222256,0.9333333022222232,68,2722.484340596514,1215.5440903768717,892.1621431561556,37159.4468851403,1,1,4
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,5.571427775510318,0.24137930202140337,1.344827539833533,75,2605.2907503612205,955.661848328242,758.602092083225,22560.404626993313,1,1,4
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,1.599999920000004,0.5714285551020413,0.9142856881632662,87,2609.261719377186,808.2658229539468,703.3986793636277,20916.728991018437,1,1,4
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,0.46666663555555765,0.468749985351563,0.21874999316406274,54,2400.803242773122,1080.6331621082525,626.7574091609546,30553.84542847589,1,1,4
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,1.7058822525951616,0.5862068763376939,0.9999999655172426,75,2793.9410288187405,1258.9466707793808,852.8706424513117,44626.82728114275,1,2,4
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,2.2666665155555656,0.44117645761245716,0.9999999705882362,83,2465.145999862468,1275.689365161246,732.1496815401172,50490.40246830346,1,2,4
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,0.6086956257088858,0.9199999632000014,0.5599999776000009,62,2539.115438020978,759.9859367869503,685.6816613937607,18338.203238546328,1,1,4
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,0.9473683711911383,0.655172391200952,0.620689633769323,66,2552.0150851324925,1010.6180157233763,761.4160572722153,26517.931756764458,1,1,4
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,0.3333333174603182,0.5999999828571434,0.19999999428571447,63,2438.409003672455,756.6035760590477,663.5836082760003,17225.287141106,1,1,4
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,0.8888888559670793,0.7941176237024229,0.7058823321799315,85,2746.738996176892,899.8513255559128,833.9752672114644,21041.913793254353,1,1,4
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,1.344827539833533,0.9999999655172426,1.344827539833533,97,2504.688347498724,1227.982031807789,702.7316463873948,39951.15104299231,1,1,4
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,3.624999546875057,0.28571427551020445,1.035714248724491,65,2464.697656105516,1308.0107028318996,722.0170993950783,45972.88628320507,1,2,4
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,0.41666664930555625,0.8888888559670793,0.37037035665294976,61,2616.7959771171872,833.0276051283075,760.2612387605323,21295.53381692134,1,1,4
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,0.0,0.9062499716796885,0.0,61,2760.0946507275403,1007.2957396180045,787.3144604111278,29464.285377368273,1,1,4
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,2.9090906446281233,0.3548386982310097,1.0322580312174827,74,2732.1571323926923,847.7878866244647,871.2010789319188,17216.48835702772,1,1,4
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,3.699999630000037,0.3124999902343753,1.1562499638671888,79,2756.23309663301,1373.5994810946681,838.8659451624155,49641.182601878165,1,2,4
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,0.689655148632581,1.0740740342935542,0.7407407133058995,76,2318.166475357908,953.9772563034222,629.9586404227745,24887.98493609576,1,1,4
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,1.0689654803805007,0.8285714048979599,0.885714260408164,95,2506.6370950183828,867.3079537087142,739.1453771988753,19971.923964297715,1,1,4
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,0.5666666477777784,1.1111110699588491,0.6296296063100145,74,2635.7199840385283,1211.6471481169735,842.7786533572121,42259.86227298615,1,1,4
